gbifID,image_url,download_status
5198185854,https://ibss-images.calacademy.org/static/botany/originals/7d/54/7d54af99-4b70-4dd9-a150-939e8937992e.jpg,Error: 404 Client Error: Not Found for url: https://ibss-images.calacademy.org/static/botany/originals/7d/54/7d54af99-4b70-4dd9-a150-939e8937992e.jpg
5198176853,https://ibss-images.calacademy.org/static/botany/originals/c8/69/c86941a0-7d22-471a-8116-3101a7dd0897.jpg,Error: 404 Client Error: Not Found for url: https://ibss-images.calacademy.org/static/botany/originals/c8/69/c86941a0-7d22-471a-8116-3101a7dd0897.jpg
5198174852,https://ibss-images.calacademy.org/static/botany/originals/18/f3/18f3f509-0c0e-44e1-b149-e353991404bf.jpg,Error: 404 Client Error: Not Found for url: https://ibss-images.calacademy.org/static/botany/originals/18/f3/18f3f509-0c0e-44e1-b149-e353991404bf.jpg
5198174851,https://ibss-images.calacademy.org/static/botany/originals/ef/80/ef80f99e-22d6-46ef-8c55-a10d80957ae7.jpg,Error: 404 Client Error: Not Found for url: https://ibss-images.calacademy.org/static/botany/originals/ef/80/ef80f99e-22d6-46ef-8c55-a10d80957ae7.jpg
5198172854,https://ibss-images.calacademy.org/static/botany/originals/f7/ac/f7ac0359-7d41-467c-8b13-813b1beb5040.jpg,Error: 404 Client Error: Not Found for url: https://ibss-images.calacademy.org/static/botany/originals/f7/ac/f7ac0359-7d41-467c-8b13-813b1beb5040.jpg
5198161855,https://ibss-images.calacademy.org/static/botany/originals/32/54/3254a12f-d484-4923-a6ad-c69606eb7c7a.jpg,Error: 404 Client Error: Not Found for url: https://ibss-images.calacademy.org/static/botany/originals/32/54/3254a12f-d484-4923-a6ad-c69606eb7c7a.jpg
5171830342,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0652/RSA0652759.jpg,OK
5170655139,https://media01.symbiota.org/media/cnh/StateUniversityofNewYorkatOswego_OSW/OSW0035/OSW0035300.jpg,OK
5159149284,https://media01.symbiota.org/media/seinet/ngph/CSCN/CSCN-V-0025/CSCN-V-0025587_lg.jpg,OK
5159149277,https://media01.symbiota.org/media/seinet/ngph/CSCN/CSCN-V-0025/CSCN-V-0025588_lg.jpg,OK
5159117472,https://media01.symbiota.org/media/seinet/ngph/CSCN/CSCN-V-0024/CSCN-V-0024254_lg.jpg,OK
5139350332,https://sernecportal.org/media/sernec/WILLI/00085/85745.jpg,OK
5139303511,https://media01.symbiota.org/media/seinet/sernec/ERSK/ERSK0004/ERSK0004680.jpg,OK
5138119250,https://media01.symbiota.org/media/cnh/StateUniversityofNewYorkatOswego_OSW/OSW0033/OSW0033940.jpg,OK
5106284962,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_39/UNCC_39652.jpg,OK
5106279022,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_50/UNCC_50495.JPG,OK
5106276862,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_13/UNCC_13302.jpg,OK
5106274984,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_46/UNCC_46634-1.JPG,OK
5106274975,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_46/UNCC_46634-2.JPG,OK
5106272847,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_02/UNCC_02990.jpg,OK
5106272840,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_04/UNCC_04746.jpg,OK
5106272806,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_08/UNCC_08185.jpg,OK
5106272803,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_00/UNCC_00545.jpg,OK
5106272802,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_00/UNCC_00546.jpg,OK
5106272801,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_01/UNCC_01182.jpg,OK
5106272740,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_08/UNCC_08303.jpg,OK
5106272739,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_08/UNCC_08304.jpg,OK
5106272736,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_13/UNCC_13021.jpg,OK
5106272734,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_11/UNCC_11714.jpg,OK
5106272377,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_28/UNCC_28378.jpg,OK
5106272375,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_28/UNCC_28379.jpg,OK
5106272300,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_03/UNCC_03231.jpg,OK
5106271845,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_23/UNCC_23274.jpg,OK
5106271625,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_39/UNCC_39655.jpg,OK
5106271621,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_45/UNCC_45335.jpg,OK
5106264754,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_39/UNCC_39653.jpg,OK
5106244009,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_03/UNCC_03232.jpg,OK
5106243448,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_39/UNCC_39654.jpg,OK
5106241854,https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_28/UNCC_28377.jpg,OK
5103904642,https://media01.symbiota.org/media/seinet/sernec/WILLI/00083/83061.jpg,OK
5103895387,https://media01.symbiota.org/media/seinet/sernec/WILLI/00001/1534.jpg,OK
5103891837,https://media01.symbiota.org/media/seinet/sernec/WILLI/00041/41112.jpg,OK
5103891759,https://media01.symbiota.org/media/seinet/sernec/WILLI/00037/37773.jpg,OK
5103891758,https://media01.symbiota.org/media/seinet/sernec/WILLI/00037/37774.jpg,OK
5103891696,https://media01.symbiota.org/media/seinet/sernec/WILLI/00034/34874.jpg,OK
5103891693,https://media01.symbiota.org/media/seinet/sernec/WILLI/00034/34981.jpg,OK
5103891681,https://media01.symbiota.org/media/seinet/sernec/WILLI/00035/35445.jpg,OK
5103891216,https://media01.symbiota.org/media/seinet/sernec/WILLI/00032/32493.jpg,OK
5103891139,https://media01.symbiota.org/media/seinet/sernec/WILLI/00028/28033.jpg,OK
5103891117,https://media01.symbiota.org/media/seinet/sernec/WILLI/00029/29611.jpg,OK
5103891100,https://media01.symbiota.org/media/seinet/sernec/WILLI/00027/27350.jpg,OK
5103891090,https://media01.symbiota.org/media/seinet/sernec/WILLI/00025/25092.jpg,OK
5103890830,https://media01.symbiota.org/media/seinet/sernec/WILLI/00055/55692.jpg,OK
5103889593,https://media01.symbiota.org/media/seinet/sernec/WILLI/00051/51939.jpg,OK
5103889547,https://media01.symbiota.org/media/seinet/sernec/WILLI/00048/48100.jpg,OK
5103889546,https://media01.symbiota.org/media/seinet/sernec/WILLI/00048/48190.jpg,OK
5103889470,https://media01.symbiota.org/media/seinet/sernec/WILLI/00082/82673.jpg,OK
5103889465,https://media01.symbiota.org/media/seinet/sernec/WILLI/00046/46933.jpg,OK
5103889439,https://media01.symbiota.org/media/seinet/sernec/WILLI/00042/42853.jpg,OK
5103889427,https://media01.symbiota.org/media/seinet/sernec/WILLI/00043/43848.jpg,OK
5103889408,https://media01.symbiota.org/media/seinet/sernec/WILLI/00044/44630.jpg,OK
5103880435,https://media01.symbiota.org/media/seinet/sernec/WILLI/00071/71456.jpg,OK
5103880382,https://media01.symbiota.org/media/seinet/sernec/WILLI/00076/76957.jpg,OK
5103880296,https://media01.symbiota.org/media/seinet/sernec/WILLI/00062/62736.jpg,OK
5103868289,https://media01.symbiota.org/media/seinet/sernec/WILLI/00018/18676.jpg,OK
5103868189,https://media01.symbiota.org/media/seinet/sernec/WILLI/00013/13935.jpg,OK
5103868187,https://media01.symbiota.org/media/seinet/sernec/WILLI/00013/13977.jpg,OK
5103867657,https://media01.symbiota.org/media/seinet/sernec/WILLI/00010/10258.jpg,OK
5103867563,https://media01.symbiota.org/media/seinet/sernec/WILLI/00008/8683.jpg,OK
5103867492,https://media01.symbiota.org/media/seinet/sernec/WILLI/00005/5948.jpg,OK
5103867451,https://media01.symbiota.org/media/seinet/sernec/WILLI/00002/2532.jpg,OK
5103865261,https://media01.symbiota.org/media/seinet/sernec/WILLI/00062/62575.jpg,OK
5103856859,https://media01.symbiota.org/media/seinet/sernec/WILLI/00049/49452.jpg,OK
5103856826,https://media01.symbiota.org/media/seinet/sernec/WILLI/00011/11958.jpg,OK
5103853160,https://media01.symbiota.org/media/seinet/sernec/WILLI/00059/59985.jpg,OK
5103839793,https://media01.symbiota.org/media/seinet/sernec/WILLI/00063/63362.jpg,OK
5103834828,https://media01.symbiota.org/media/seinet/sernec/WILLI/00075/75720.jpg,OK
5103833276,https://media01.symbiota.org/media/seinet/sernec/WILLI/00077/77104.jpg,OK
5103831812,https://media01.symbiota.org/media/seinet/sernec/WILLI/00063/63958.jpg,OK
5103824047,https://media01.symbiota.org/media/seinet/sernec/WILLI/00071/71206.jpg,OK
5103638087,https://arctos.database.museum/media/10717598?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717598?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103638087,,No URL
5103622291,https://arctos.database.museum/media/10717599?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717599?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103622291,,No URL
5103612993,https://arctos.database.museum/media/10717601?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717601?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103612993,,No URL
5103607954,,No URL
5103607954,https://arctos.database.museum/media/10717596?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717596?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103607367,https://arctos.database.museum/media/10717593?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717593?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103607367,,No URL
5103602230,https://arctos.database.museum/media/10717610?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717610?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103602230,,No URL
5103580744,,No URL
5103580744,https://arctos.database.museum/media/10717603?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717603?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103569111,https://arctos.database.museum/media/10717597?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717597?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103569111,,No URL
5103560761,https://arctos.database.museum/media/10717595?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717595?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103560761,,No URL
5103560421,https://arctos.database.museum/media/10717594?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717594?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103560421,,No URL
5103533218,https://arctos.database.museum/media/10717602?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10717602?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5103533218,,No URL
5101172796,,No URL
5101172796,https://arctos.database.museum/media/10942523?open,"Error: HTTPSConnectionPool(host='arctos.database.museum', port=443): Max retries exceeded with url: /media/10942523?open (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))"
5083369513,http://data.huh.harvard.edu/3abdf660-c2a2-4493-af49-50ca84c361e8/image,OK
5081485331,https://media01.symbiota.org/media/seinet/sernec/ERSK/ERSK0002/ERSK0002742.jpg,OK
5081485329,https://media01.symbiota.org/media/seinet/sernec/ERSK/ERSK0002/ERSK0002741.jpg,OK
5081485325,https://media01.symbiota.org/media/seinet/sernec/ERSK/ERSK0002/ERSK0002743.jpg,OK
5074461250,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10888.jpg,OK
5074461249,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10887.jpg,OK
5074461246,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10886.jpg,OK
5074461244,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10885.jpg,OK
5074461243,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10892.jpg,OK
5074461240,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10891.jpg,OK
5074461238,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10890.jpg,OK
5074461235,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10889.jpg,OK
5074461230,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10893.jpg,OK
5074461204,https://media01.symbiota.org/media/cnh/UniversityofRhodeIsland_KIRI/KIRI-10/KIRI-10884.jpg,OK
5072892614,https://d2jcv3kl45hlgi.cloudfront.net/0e0055be1100080a8e655810ff8e3281.jpg,OK
5072863701,https://d2jcv3kl45hlgi.cloudfront.net/497f62831cab6241899404cacb44490f.jpg,OK
5072733440,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000891.JPG,OK
5072730544,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000947.JPG,OK
5072730543,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000948.JPG,OK
5072730542,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000945.JPG,OK
5072730541,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000946.JPG,OK
5072730540,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000943.JPG,OK
5072730539,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000944.JPG,OK
5072730533,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000950.JPG,OK
5072730532,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000951.JPG,OK
5072730531,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000949.JPG,OK
5072730521,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000941.JPG,OK
5072730520,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000942.JPG,OK
5072730519,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000939.JPG,OK
5072730518,https://media01.symbiota.org/media/seinet/sernec/PEMB/PEMB0000/PEMB0000940.JPG,OK
5070880623,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1033/MARY1033533.jpg,OK
5070880620,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1033/MARY1033534.jpg,OK
5070880618,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1033/MARY1033535.jpg,OK
5070880615,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1033/MARY1033536.jpg,OK
5070880613,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1033/MARY1033537.jpg,OK
5070880499,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1033/MARY1033529.jpg,OK
5070880496,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1033/MARY1033530.jpg,OK
5070880495,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1033/MARY1033531.jpg,OK
5070880494,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1033/MARY1033532.jpg,OK
5070849634,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1025/MARY1025059.jpg,OK
5070845109,https://ans-images.ansp.org/botany/PH3/MARY/Fullsize/1004/MARY1004655.jpg,OK
5070836819,https://media01.symbiota.org/media/seinet/sernec/WEWO/WEWO0001/WEWO0001643.JPG,OK
5070836818,https://media01.symbiota.org/media/seinet/sernec/WEWO/WEWO0001/WEWO0001644.JPG,OK
5070654920,http://purl.dlib.indiana.edu/iudl/herbarium/full/IND-0084316,OK
5070654919,http://purl.dlib.indiana.edu/iudl/herbarium/full/IND-0084320,OK
5070653848,http://purl.dlib.indiana.edu/iudl/herbarium/full/IND-0084321,OK
5070567592,https://ans-images.ansp.org/botany/PH3/BALT/Fullsize/0006/BALT0006977.jpg,OK
5070543350,https://mam.business-services.upenn.edu/BALT/0007/BALT0007001.JPG,OK
5070543332,https://mam.business-services.upenn.edu/BALT/0006/BALT0006990.JPG,OK
5070543331,https://mam.business-services.upenn.edu/BALT/0007/BALT0007000.JPG,OK
5070543330,https://mam.business-services.upenn.edu/BALT/0006/BALT0006999.JPG,OK
5070543329,https://mam.business-services.upenn.edu/BALT/0006/BALT0006998.JPG,OK
5070543328,https://mam.business-services.upenn.edu/BALT/0006/BALT0006997.JPG,OK
5070543327,https://mam.business-services.upenn.edu/BALT/0006/BALT0006996.JPG,OK
5070543323,https://mam.business-services.upenn.edu/BALT/0006/BALT0006993.JPG,OK
5070543320,https://mam.business-services.upenn.edu/BALT/0006/BALT0006992.JPG,OK
5070543317,https://mam.business-services.upenn.edu/BALT/0006/BALT0006991.JPG,OK
5070543304,https://ans-images.ansp.org/botany/PH3/BALT/Fullsize/0006/BALT0006980.jpg,OK
5070543303,https://ans-images.ansp.org/botany/PH3/BALT/Fullsize/0006/BALT0006979.jpg,OK
5070543302,https://mam.business-services.upenn.edu/BALT/0006/BALT0006989.JPG,OK
5070543301,https://mam.business-services.upenn.edu/BALT/0006/BALT0006988.JPG,OK
5070543300,https://mam.business-services.upenn.edu/BALT/0006/BALT0006987.JPG,OK
5070543299,https://mam.business-services.upenn.edu/BALT/0006/BALT0006986.JPG,OK
5070543298,https://mam.business-services.upenn.edu/BALT/0006/BALT0006985.JPG,OK
5070543297,https://ans-images.ansp.org/botany/PH3/BALT/Fullsize/0006/BALT0006984.jpg,OK
5070543296,https://ans-images.ansp.org/botany/PH3/BALT/Fullsize/0006/BALT0006983.jpg,OK
5070543295,https://ans-images.ansp.org/botany/PH3/BALT/Fullsize/0006/BALT0006982.jpg,OK
5070543294,https://ans-images.ansp.org/botany/PH3/BALT/Fullsize/0006/BALT0006981.jpg,OK
5070543287,https://ans-images.ansp.org/botany/PH3/BALT/Fullsize/0006/BALT0006978.jpg,OK
5070543285,https://ans-images.ansp.org/botany/PH3/BALT/Fullsize/0006/BALT0006976.jpg,OK
5068501435,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007423.jpg,OK
5068501431,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007422.jpg,OK
5068501417,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007419.jpg,OK
5068501414,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007420.jpg,OK
5068501413,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007421.jpg,OK
5068491429,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007436.jpg,OK
5068491428,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007435.jpg,OK
5068491426,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007434.jpg,OK
5068491425,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007433.jpg,OK
5068491421,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007437.jpg,OK
5068491387,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007428.jpg,OK
5068491384,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007427.jpg,OK
5068491372,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007432.jpg,OK
5068491370,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007431.jpg,OK
5068491368,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007429.jpg,OK
5068491366,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007430.jpg,OK
5068489033,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007425.jpg,OK
5068489031,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007426.jpg,OK
5068489029,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007424.jpg,OK
5068482938,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007442.jpg,OK
5068482928,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007440.jpg,OK
5068482902,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007439.jpg,OK
5068482901,https://media01.symbiota.org/media/seinet/sernec/USCS/USCS0007/USCS0007438.jpg,OK
5068461202,https://web.corral.tacc.utexas.edu/torch/NTSC/NTSC007000/NTSC007208.jpg,OK
5068461197,https://web.corral.tacc.utexas.edu/torch/NTSC/NTSC007000/NTSC007209.jpg,OK
5068043255,https://media01.symbiota.org/media/cnh/KeeneStateCollege_KESC/KESC07/KESC07497.jpg,OK
5068043252,https://media01.symbiota.org/media/cnh/KeeneStateCollege_KESC/KESC07/KESC07496.jpg,OK
