gbifID,catalogNumber,institutionCode,cch2_occid,occurrenceID,locality,eventDate,scientificName,otherCatalogNumbers,image_source,source_dir,original_filename,original_stem,scoring_filename,id_check_status,id_check_notes,source_priority,selected_for_scoring
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234330877.jpg,2234330877,2234330877.jpg,unmatched,no unified occurrence row for old gbifID=2234330877 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234330897.jpg,2234330897,2234330897.jpg,unmatched,no unified occurrence row for old gbifID=2234330897 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234330930.jpg,2234330930,2234330930.jpg,unmatched,no unified occurrence row for old gbifID=2234330930 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234330991.jpg,2234330991,2234330991.jpg,unmatched,no unified occurrence row for old gbifID=2234330991 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331004.jpg,2234331004,2234331004.jpg,unmatched,no unified occurrence row for old gbifID=2234331004 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331042.jpg,2234331042,2234331042.jpg,unmatched,no unified occurrence row for old gbifID=2234331042 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331045.jpg,2234331045,2234331045.jpg,unmatched,no unified occurrence row for old gbifID=2234331045 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331046.jpg,2234331046,2234331046.jpg,unmatched,no unified occurrence row for old gbifID=2234331046 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331061.jpg,2234331061,2234331061.jpg,unmatched,no unified occurrence row for old gbifID=2234331061 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331075.jpg,2234331075,2234331075.jpg,unmatched,no unified occurrence row for old gbifID=2234331075 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331098.jpg,2234331098,2234331098.jpg,unmatched,no unified occurrence row for old gbifID=2234331098 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331136.jpg,2234331136,2234331136.jpg,unmatched,no unified occurrence row for old gbifID=2234331136 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331195.jpg,2234331195,2234331195.jpg,unmatched,no unified occurrence row for old gbifID=2234331195 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331238.jpg,2234331238,2234331238.jpg,unmatched,no unified occurrence row for old gbifID=2234331238 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331246.jpg,2234331246,2234331246.jpg,unmatched,no unified occurrence row for old gbifID=2234331246 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331250.jpg,2234331250,2234331250.jpg,unmatched,no unified occurrence row for old gbifID=2234331250 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331257.jpg,2234331257,2234331257.jpg,unmatched,no unified occurrence row for old gbifID=2234331257 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331294.jpg,2234331294,2234331294.jpg,unmatched,no unified occurrence row for old gbifID=2234331294 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331309.jpg,2234331309,2234331309.jpg,unmatched,no unified occurrence row for old gbifID=2234331309 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331321.jpg,2234331321,2234331321.jpg,unmatched,no unified occurrence row for old gbifID=2234331321 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331341.jpg,2234331341,2234331341.jpg,unmatched,no unified occurrence row for old gbifID=2234331341 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331347.jpg,2234331347,2234331347.jpg,unmatched,no unified occurrence row for old gbifID=2234331347 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331354.jpg,2234331354,2234331354.jpg,unmatched,no unified occurrence row for old gbifID=2234331354 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331358.jpg,2234331358,2234331358.jpg,unmatched,no unified occurrence row for old gbifID=2234331358 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331362.jpg,2234331362,2234331362.jpg,unmatched,no unified occurrence row for old gbifID=2234331362 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331366.jpg,2234331366,2234331366.jpg,unmatched,no unified occurrence row for old gbifID=2234331366 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331400.jpg,2234331400,2234331400.jpg,unmatched,no unified occurrence row for old gbifID=2234331400 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331404.jpg,2234331404,2234331404.jpg,unmatched,no unified occurrence row for old gbifID=2234331404 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331409.jpg,2234331409,2234331409.jpg,unmatched,no unified occurrence row for old gbifID=2234331409 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331411.jpg,2234331411,2234331411.jpg,unmatched,no unified occurrence row for old gbifID=2234331411 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331429.jpg,2234331429,2234331429.jpg,unmatched,no unified occurrence row for old gbifID=2234331429 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331446.jpg,2234331446,2234331446.jpg,unmatched,no unified occurrence row for old gbifID=2234331446 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331470.jpg,2234331470,2234331470.jpg,unmatched,no unified occurrence row for old gbifID=2234331470 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331476.jpg,2234331476,2234331476.jpg,unmatched,no unified occurrence row for old gbifID=2234331476 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331494.jpg,2234331494,2234331494.jpg,unmatched,no unified occurrence row for old gbifID=2234331494 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331497.jpg,2234331497,2234331497.jpg,unmatched,no unified occurrence row for old gbifID=2234331497 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331517.jpg,2234331517,2234331517.jpg,unmatched,no unified occurrence row for old gbifID=2234331517 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331547.jpg,2234331547,2234331547.jpg,unmatched,no unified occurrence row for old gbifID=2234331547 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331565.jpg,2234331565,2234331565.jpg,unmatched,no unified occurrence row for old gbifID=2234331565 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331632.jpg,2234331632,2234331632.jpg,unmatched,no unified occurrence row for old gbifID=2234331632 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331679.jpg,2234331679,2234331679.jpg,unmatched,no unified occurrence row for old gbifID=2234331679 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331694.jpg,2234331694,2234331694.jpg,unmatched,no unified occurrence row for old gbifID=2234331694 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331709.jpg,2234331709,2234331709.jpg,unmatched,no unified occurrence row for old gbifID=2234331709 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331714.jpg,2234331714,2234331714.jpg,unmatched,no unified occurrence row for old gbifID=2234331714 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331733.jpg,2234331733,2234331733.jpg,unmatched,no unified occurrence row for old gbifID=2234331733 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331741.jpg,2234331741,2234331741.jpg,unmatched,no unified occurrence row for old gbifID=2234331741 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331766.jpg,2234331766,2234331766.jpg,unmatched,no unified occurrence row for old gbifID=2234331766 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331794.jpg,2234331794,2234331794.jpg,unmatched,no unified occurrence row for old gbifID=2234331794 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331799.jpg,2234331799,2234331799.jpg,unmatched,no unified occurrence row for old gbifID=2234331799 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331814.jpg,2234331814,2234331814.jpg,unmatched,no unified occurrence row for old gbifID=2234331814 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331833.jpg,2234331833,2234331833.jpg,unmatched,no unified occurrence row for old gbifID=2234331833 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331871.jpg,2234331871,2234331871.jpg,unmatched,no unified occurrence row for old gbifID=2234331871 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331872.jpg,2234331872,2234331872.jpg,unmatched,no unified occurrence row for old gbifID=2234331872 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331893.jpg,2234331893,2234331893.jpg,unmatched,no unified occurrence row for old gbifID=2234331893 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331908.jpg,2234331908,2234331908.jpg,unmatched,no unified occurrence row for old gbifID=2234331908 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331960.jpg,2234331960,2234331960.jpg,unmatched,no unified occurrence row for old gbifID=2234331960 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331965.jpg,2234331965,2234331965.jpg,unmatched,no unified occurrence row for old gbifID=2234331965 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234331997.jpg,2234331997,2234331997.jpg,unmatched,no unified occurrence row for old gbifID=2234331997 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332017.jpg,2234332017,2234332017.jpg,unmatched,no unified occurrence row for old gbifID=2234332017 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332050.jpg,2234332050,2234332050.jpg,unmatched,no unified occurrence row for old gbifID=2234332050 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332062.jpg,2234332062,2234332062.jpg,unmatched,no unified occurrence row for old gbifID=2234332062 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332064.jpg,2234332064,2234332064.jpg,unmatched,no unified occurrence row for old gbifID=2234332064 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332087.jpg,2234332087,2234332087.jpg,unmatched,no unified occurrence row for old gbifID=2234332087 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332088.jpg,2234332088,2234332088.jpg,unmatched,no unified occurrence row for old gbifID=2234332088 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332105.jpg,2234332105,2234332105.jpg,unmatched,no unified occurrence row for old gbifID=2234332105 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332156.jpg,2234332156,2234332156.jpg,unmatched,no unified occurrence row for old gbifID=2234332156 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332193.jpg,2234332193,2234332193.jpg,unmatched,no unified occurrence row for old gbifID=2234332193 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332239.jpg,2234332239,2234332239.jpg,unmatched,no unified occurrence row for old gbifID=2234332239 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332245.jpg,2234332245,2234332245.jpg,unmatched,no unified occurrence row for old gbifID=2234332245 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332264.jpg,2234332264,2234332264.jpg,unmatched,no unified occurrence row for old gbifID=2234332264 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332332.jpg,2234332332,2234332332.jpg,unmatched,no unified occurrence row for old gbifID=2234332332 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332333.jpg,2234332333,2234332333.jpg,unmatched,no unified occurrence row for old gbifID=2234332333 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332354.jpg,2234332354,2234332354.jpg,unmatched,no unified occurrence row for old gbifID=2234332354 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332366.jpg,2234332366,2234332366.jpg,unmatched,no unified occurrence row for old gbifID=2234332366 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332392.jpg,2234332392,2234332392.jpg,unmatched,no unified occurrence row for old gbifID=2234332392 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332425.jpg,2234332425,2234332425.jpg,unmatched,no unified occurrence row for old gbifID=2234332425 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332438.jpg,2234332438,2234332438.jpg,unmatched,no unified occurrence row for old gbifID=2234332438 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332444.jpg,2234332444,2234332444.jpg,unmatched,no unified occurrence row for old gbifID=2234332444 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332494.jpg,2234332494,2234332494.jpg,unmatched,no unified occurrence row for old gbifID=2234332494 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332539.jpg,2234332539,2234332539.jpg,unmatched,no unified occurrence row for old gbifID=2234332539 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332578.jpg,2234332578,2234332578.jpg,unmatched,no unified occurrence row for old gbifID=2234332578 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332584.jpg,2234332584,2234332584.jpg,unmatched,no unified occurrence row for old gbifID=2234332584 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332601.jpg,2234332601,2234332601.jpg,unmatched,no unified occurrence row for old gbifID=2234332601 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332639.jpg,2234332639,2234332639.jpg,unmatched,no unified occurrence row for old gbifID=2234332639 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332688.jpg,2234332688,2234332688.jpg,unmatched,no unified occurrence row for old gbifID=2234332688 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332830.jpg,2234332830,2234332830.jpg,unmatched,no unified occurrence row for old gbifID=2234332830 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332919.jpg,2234332919,2234332919.jpg,unmatched,no unified occurrence row for old gbifID=2234332919 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234332991.jpg,2234332991,2234332991.jpg,unmatched,no unified occurrence row for old gbifID=2234332991 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234333034.jpg,2234333034,2234333034.jpg,unmatched,no unified occurrence row for old gbifID=2234333034 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234333064.jpg,2234333064,2234333064.jpg,unmatched,no unified occurrence row for old gbifID=2234333064 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234333109.jpg,2234333109,2234333109.jpg,unmatched,no unified occurrence row for old gbifID=2234333109 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234333243.jpg,2234333243,2234333243.jpg,unmatched,no unified occurrence row for old gbifID=2234333243 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234333291.jpg,2234333291,2234333291.jpg,unmatched,no unified occurrence row for old gbifID=2234333291 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234333416.jpg,2234333416,2234333416.jpg,unmatched,no unified occurrence row for old gbifID=2234333416 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234333619.jpg,2234333619,2234333619.jpg,unmatched,no unified occurrence row for old gbifID=2234333619 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234333687.jpg,2234333687,2234333687.jpg,unmatched,no unified occurrence row for old gbifID=2234333687 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234333701.jpg,2234333701,2234333701.jpg,unmatched,no unified occurrence row for old gbifID=2234333701 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234334300.jpg,2234334300,2234334300.jpg,unmatched,no unified occurrence row for old gbifID=2234334300 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234334360.jpg,2234334360,2234334360.jpg,unmatched,no unified occurrence row for old gbifID=2234334360 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2234335067.jpg,2234335067,2234335067.jpg,unmatched,no unified occurrence row for old gbifID=2234335067 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2265939251.jpg,2265939251,2265939251.jpg,unmatched,no unified occurrence row for old gbifID=2265939251 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2265940650.jpg,2265940650,2265940650.jpg,unmatched,no unified occurrence row for old gbifID=2265940650 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2265941363.jpg,2265941363,2265941363.jpg,unmatched,no unified occurrence row for old gbifID=2265941363 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2273376950.jpg,2273376950,2273376950.jpg,unmatched,no unified occurrence row for old gbifID=2273376950 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2273381323.jpg,2273381323,2273381323.jpg,unmatched,no unified occurrence row for old gbifID=2273381323 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2573009412.jpg,2573009412,2573009412.jpg,unmatched,no unified occurrence row for old gbifID=2573009412 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2573009443.jpg,2573009443,2573009443.jpg,unmatched,no unified occurrence row for old gbifID=2573009443 via occurrenceID,4,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif_previous_download,/Volumes/Radishes/GBIF_phenology_scored_specimen_images,2573010090.jpg,2573010090,2573010090.jpg,unmatched,no unified occurrence row for old gbifID=2573010090 via occurrenceID,4,FALSE
